frameTime	speaker	word	utt_num	word_num
17.500000000000046	1	am	2	8
17.510000000000048	1	am	2	8
17.51	1	am	2	8
17.52	1	going	2	9
17.540000000000003	1	going	2	9
17.550000000000004	1	going	2	9
17.560000000000006	1	going	2	9
17.570000000000007	1	going	2	9
17.58000000000001	1	going	2	9
17.59000000000001	1	going	2	9
17.600000000000012	1	going	2	9
17.610000000000014	1	going	2	9
17.620000000000015	1	going	2	9
17.630000000000017	1	going	2	9
17.64000000000002	1	going	2	9
17.65000000000002	1	going	2	9
17.66000000000002	1	going	2	9
17.670000000000023	1	going	2	9
17.680000000000025	1	going	2	9
17.690000000000026	1	going	2	9
17.700000000000028	1	going	2	9
17.71000000000003	1	going	2	9
17.72000000000003	1	going	2	9
17.730000000000032	1	going	2	9
17.740000000000034	1	going	2	9
17.750000000000036	1	going	2	9
17.760000000000037	1	going	2	9
17.77000000000004	1	going	2	9
17.78000000000004	1	going	2	9
17.790000000000042	1	going	2	9
17.800000000000043	1	going	2	9
17.810000000000045	1	going	2	9
17.820000000000046	1	going	2	9
17.830000000000048	1	going	2	9
17.84000000000005	1	going	2	9
17.85000000000005	1	going	2	9
17.860000000000053	1	going	2	9
17.86	1	going	2	9
17.87	1	to	2	10
17.890000000000004	1	to	2	10
17.900000000000006	1	to	2	10
17.910000000000007	1	to	2	10
17.92000000000001	1	to	2	10
17.93000000000001	1	to	2	10
17.940000000000012	1	to	2	10
17.950000000000014	1	to	2	10
17.960000000000015	1	to	2	10
17.970000000000017	1	to	2	10
17.980000000000018	1	to	2	10
17.99000000000002	1	to	2	10
18.00000000000002	1	to	2	10
18.010000000000023	1	to	2	10
18.020000000000024	1	to	2	10
18.030000000000026	1	to	2	10
18.040000000000028	1	to	2	10
18.04	1	to	2	10
18.05	1	talk	2	11
18.070000000000004	1	talk	2	11
18.080000000000005	1	talk	2	11
18.090000000000007	1	talk	2	11
18.10000000000001	1	talk	2	11
18.11000000000001	1	talk	2	11
18.12000000000001	1	talk	2	11
18.130000000000013	1	talk	2	11
18.140000000000015	1	talk	2	11
18.150000000000016	1	talk	2	11
18.160000000000018	1	talk	2	11
18.17000000000002	1	talk	2	11
18.18000000000002	1	talk	2	11
18.190000000000023	1	talk	2	11
18.200000000000024	1	talk	2	11
18.210000000000026	1	talk	2	11
18.220000000000027	1	talk	2	11
18.23000000000003	1	talk	2	11
18.24000000000003	1	talk	2	11
18.250000000000032	1	talk	2	11
18.260000000000034	1	talk	2	11
18.270000000000035	1	talk	2	11
18.280000000000037	1	talk	2	11
18.29000000000004	1	talk	2	11
18.30000000000004	1	talk	2	11
18.31000000000004	1	talk	2	11
18.320000000000043	1	talk	2	11
18.330000000000044	1	talk	2	11
18.340000000000046	1	talk	2	11
18.350000000000048	1	talk	2	11
18.35	1	talk	2	11
18.35	1	a	2	12
18.370000000000005	1	a	2	12
18.380000000000006	1	a	2	12
18.390000000000008	1	a	2	12
18.40000000000001	1	a	2	12
18.4	1	a	2	12
18.4	1	little	2	13
18.42	1	little	2	13
18.430000000000003	1	little	2	13
18.440000000000005	1	little	2	13
18.450000000000006	1	little	2	13
18.460000000000008	1	little	2	13
18.47000000000001	1	little	2	13
18.48000000000001	1	little	2	13
18.490000000000013	1	little	2	13
18.500000000000014	1	little	2	13
18.510000000000016	1	little	2	13
18.520000000000017	1	little	2	13
18.53000000000002	1	little	2	13
18.54000000000002	1	little	2	13
18.550000000000022	1	little	2	13
18.560000000000024	1	little	2	13
18.570000000000025	1	little	2	13
18.580000000000027	1	little	2	13
18.59000000000003	1	little	2	13
18.60000000000003	1	little	2	13
18.61000000000003	1	little	2	13
18.620000000000033	1	little	2	13
18.630000000000035	1	little	2	13
18.640000000000036	1	little	2	13
18.64	1	little	2	13
18.64	1	better	2	14
18.660000000000004	1	better	2	14
18.670000000000005	1	better	2	14
18.680000000000007	1	better	2	14
18.69000000000001	1	better	2	14
18.70000000000001	1	better	2	14
18.71000000000001	1	better	2	14
18.720000000000013	1	better	2	14
18.730000000000015	1	better	2	14
18.740000000000016	1	better	2	14
18.750000000000018	1	better	2	14
18.76000000000002	1	better	2	14
18.77000000000002	1	better	2	14
18.780000000000022	1	better	2	14
18.790000000000024	1	better	2	14
18.800000000000026	1	better	2	14
18.810000000000027	1	better	2	14
18.82000000000003	1	better	2	14
18.83000000000003	1	better	2	14
18.840000000000032	1	better	2	14
18.850000000000033	1	better	2	14
18.860000000000035	1	better	2	14
18.870000000000037	1	better	2	14
18.880000000000038	1	better	2	14
18.89000000000004	1	better	2	14
18.90000000000004	1	better	2	14
18.910000000000043	1	better	2	14
18.920000000000044	1	better	2	14
18.930000000000046	1	better	2	14
18.940000000000047	1	better	2	14
18.95000000000005	1	better	2	14
18.96000000000005	1	better	2	14
18.96	1	better	2	14
18.96	1	than	2	15
18.980000000000004	1	than	2	15
18.990000000000006	1	than	2	15
19.000000000000007	1	than	2	15
19.01000000000001	1	than	2	15
19.02000000000001	1	than	2	15
19.030000000000012	1	than	2	15
19.040000000000013	1	than	2	15
19.050000000000015	1	than	2	15
19.060000000000016	1	than	2	15
19.070000000000018	1	than	2	15
19.08000000000002	1	than	2	15
19.09000000000002	1	than	2	15
19.100000000000023	1	than	2	15
19.110000000000024	1	than	2	15
19.120000000000026	1	than	2	15
19.12	1	than	2	15
19.12	1	i	2	16
19.140000000000004	1	i	2	16
19.150000000000006	1	i	2	16
19.160000000000007	1	i	2	16
19.17000000000001	1	i	2	16
19.18000000000001	1	i	2	16
19.190000000000012	1	i	2	16
19.200000000000014	1	i	2	16
19.210000000000015	1	i	2	16
19.220000000000017	1	i	2	16
19.230000000000018	1	i	2	16
19.23	1	i	2	16
19.24	1	did	2	17
19.26	1	did	2	17
19.270000000000003	1	did	2	17
19.280000000000005	1	did	2	17
19.290000000000006	1	did	2	17
19.300000000000008	1	did	2	17
19.31000000000001	1	did	2	17
19.32000000000001	1	did	2	17
19.330000000000013	1	did	2	17
19.340000000000014	1	did	2	17
19.350000000000016	1	did	2	17
19.360000000000017	1	did	2	17
19.37000000000002	1	did	2	17
19.38000000000002	1	did	2	17
19.390000000000022	1	did	2	17
19.400000000000023	1	did	2	17
19.410000000000025	1	did	2	17
19.41	1	did	2	17
19.42	1	last	2	18
19.440000000000005	1	last	2	18
19.450000000000006	1	last	2	18
19.460000000000008	1	last	2	18
19.47000000000001	1	last	2	18
19.48000000000001	1	last	2	18
19.490000000000013	1	last	2	18
19.500000000000014	1	last	2	18
19.510000000000016	1	last	2	18
19.520000000000017	1	last	2	18
19.53000000000002	1	last	2	18
19.54000000000002	1	last	2	18
19.550000000000022	1	last	2	18
19.560000000000024	1	last	2	18
19.570000000000025	1	last	2	18
19.580000000000027	1	last	2	18
19.59000000000003	1	last	2	18
19.60000000000003	1	last	2	18
19.61000000000003	1	last	2	18
19.620000000000033	1	last	2	18
19.630000000000035	1	last	2	18
19.640000000000036	1	last	2	18
19.650000000000038	1	last	2	18
19.66000000000004	1	last	2	18
19.67000000000004	1	last	2	18
19.680000000000042	1	last	2	18
19.690000000000044	1	last	2	18
19.700000000000045	1	last	2	18
19.710000000000047	1	last	2	18
19.72000000000005	1	last	2	18
19.73000000000005	1	last	2	18
19.74000000000005	1	last	2	18
19.750000000000053	1	last	2	18
19.760000000000055	1	last	2	18
19.770000000000056	1	last	2	18
19.780000000000058	1	last	2	18
19.79000000000006	1	last	2	18
19.79	1	last	2	18
19.79	1	time	2	19
19.810000000000002	1	time	2	19
19.820000000000004	1	time	2	19
19.830000000000005	1	time	2	19
19.840000000000007	1	time	2	19
19.85000000000001	1	time	2	19
19.86000000000001	1	time	2	19
19.87000000000001	1	time	2	19
19.880000000000013	1	time	2	19
19.890000000000015	1	time	2	19
19.900000000000016	1	time	2	19
19.910000000000018	1	time	2	19
19.92000000000002	1	time	2	19
19.93000000000002	1	time	2	19
19.940000000000023	1	time	2	19
19.950000000000024	1	time	2	19
19.960000000000026	1	time	2	19
19.970000000000027	1	time	2	19
19.98000000000003	1	time	2	19
19.99000000000003	1	time	2	19
20.000000000000032	1	time	2	19
20.010000000000034	1	time	2	19
20.020000000000035	1	time	2	19
20.030000000000037	1	time	2	19
20.04000000000004	1	time	2	19
20.05000000000004	1	time	2	19
20.06000000000004	1	time	2	19
20.070000000000043	1	time	2	19
20.080000000000044	1	time	2	19
20.090000000000046	1	time	2	19
20.100000000000048	1	time	2	19
20.11000000000005	1	time	2	19
20.12000000000005	1	time	2	19
20.12	1	time	2	19
20.14	1	i'm	3	20
20.160000000000004	1	i'm	3	20
20.170000000000005	1	i'm	3	20
20.180000000000007	1	i'm	3	20
20.19000000000001	1	i'm	3	20
20.20000000000001	1	i'm	3	20
20.21000000000001	1	i'm	3	20
20.220000000000013	1	i'm	3	20
20.230000000000015	1	i'm	3	20
20.240000000000016	1	i'm	3	20
20.250000000000018	1	i'm	3	20
20.26000000000002	1	i'm	3	20
20.27000000000002	1	i'm	3	20
20.280000000000022	1	i'm	3	20
20.290000000000024	1	i'm	3	20
20.300000000000026	1	i'm	3	20
20.310000000000027	1	i'm	3	20
20.32000000000003	1	i'm	3	20
20.33000000000003	1	i'm	3	20
20.340000000000032	1	i'm	3	20
20.34	1	i'm	3	20
20.34	1	also	3	21
20.360000000000003	1	also	3	21
20.370000000000005	1	also	3	21
20.380000000000006	1	also	3	21
20.390000000000008	1	also	3	21
20.40000000000001	1	also	3	21
20.41000000000001	1	also	3	21
20.420000000000012	1	also	3	21
20.430000000000014	1	also	3	21
20.440000000000015	1	also	3	21
20.450000000000017	1	also	3	21
20.46000000000002	1	also	3	21
20.47000000000002	1	also	3	21
20.48000000000002	1	also	3	21
20.490000000000023	1	also	3	21
20.500000000000025	1	also	3	21
20.510000000000026	1	also	3	21
20.520000000000028	1	also	3	21
20.53000000000003	1	also	3	21
20.54000000000003	1	also	3	21
20.550000000000033	1	also	3	21
20.560000000000034	1	also	3	21
20.570000000000036	1	also	3	21
20.580000000000037	1	also	3	21
20.59000000000004	1	also	3	21
20.60000000000004	1	also	3	21
20.610000000000042	1	also	3	21
20.620000000000044	1	also	3	21
20.630000000000045	1	also	3	21
20.640000000000047	1	also	3	21
20.65000000000005	1	also	3	21
20.66000000000005	1	also	3	21
20.67000000000005	1	also	3	21
20.680000000000053	1	also	3	21
20.68	1	also	3	21
20.69	1	going	3	22
20.710000000000004	1	going	3	22
20.720000000000006	1	going	3	22
20.730000000000008	1	going	3	22
20.74000000000001	1	going	3	22
20.75000000000001	1	going	3	22
20.760000000000012	1	going	3	22
20.770000000000014	1	going	3	22
20.780000000000015	1	going	3	22
20.790000000000017	1	going	3	22
20.80000000000002	1	going	3	22
20.81000000000002	1	going	3	22
20.82000000000002	1	going	3	22
20.830000000000023	1	going	3	22
20.840000000000025	1	going	3	22
20.850000000000026	1	going	3	22
20.860000000000028	1	going	3	22
20.87000000000003	1	going	3	22
20.88000000000003	1	going	3	22
20.890000000000033	1	going	3	22
20.900000000000034	1	going	3	22
20.910000000000036	1	going	3	22
20.920000000000037	1	going	3	22
20.93000000000004	1	going	3	22
20.94000000000004	1	going	3	22
20.94	1	going	3	22
20.95	1	to	3	23
20.970000000000002	1	to	3	23
20.980000000000004	1	to	3	23
20.990000000000006	1	to	3	23
21.000000000000007	1	to	3	23
21.01000000000001	1	to	3	23
21.02000000000001	1	to	3	23
21.030000000000012	1	to	3	23
21.040000000000013	1	to	3	23
21.050000000000015	1	to	3	23
21.060000000000016	1	to	3	23
21.070000000000018	1	to	3	23
21.08000000000002	1	to	3	23
21.09000000000002	1	to	3	23
21.100000000000023	1	to	3	23
21.110000000000024	1	to	3	23
21.120000000000026	1	to	3	23
21.130000000000027	1	to	3	23
21.14000000000003	1	to	3	23
21.14	1	to	3	23
21.15	1	pay	3	24
21.17	1	pay	3	24
21.180000000000003	1	pay	3	24
21.190000000000005	1	pay	3	24
21.200000000000006	1	pay	3	24
21.210000000000008	1	pay	3	24
21.22000000000001	1	pay	3	24
21.23000000000001	1	pay	3	24
21.240000000000013	1	pay	3	24
21.250000000000014	1	pay	3	24
21.260000000000016	1	pay	3	24
21.270000000000017	1	pay	3	24
21.28000000000002	1	pay	3	24
21.29000000000002	1	pay	3	24
21.300000000000022	1	pay	3	24
21.310000000000024	1	pay	3	24
21.31	1	pay	3	24
21.32	1	more	3	25
21.340000000000003	1	more	3	25
21.350000000000005	1	more	3	25
21.360000000000007	1	more	3	25
21.370000000000008	1	more	3	25
21.38000000000001	1	more	3	25
21.39000000000001	1	more	3	25
21.400000000000013	1	more	3	25
21.410000000000014	1	more	3	25
21.420000000000016	1	more	3	25
21.430000000000017	1	more	3	25
21.44000000000002	1	more	3	25
21.45000000000002	1	more	3	25
21.460000000000022	1	more	3	25
21.470000000000024	1	more	3	25
21.480000000000025	1	more	3	25
21.490000000000027	1	more	3	25
21.50000000000003	1	more	3	25
21.51000000000003	1	more	3	25
21.51	1	more	3	25
21.51	1	attention	3	26
21.530000000000005	1	attention	3	26
21.540000000000006	1	attention	3	26
21.550000000000008	1	attention	3	26
21.56000000000001	1	attention	3	26
21.57000000000001	1	attention	3	26
21.580000000000013	1	attention	3	26
21.590000000000014	1	attention	3	26
21.600000000000016	1	attention	3	26
21.610000000000017	1	attention	3	26
21.62000000000002	1	attention	3	26
21.63000000000002	1	attention	3	26
21.640000000000022	1	attention	3	26
21.650000000000023	1	attention	3	26
21.660000000000025	1	attention	3	26
21.670000000000027	1	attention	3	26
21.680000000000028	1	attention	3	26
21.69000000000003	1	attention	3	26
21.70000000000003	1	attention	3	26
21.710000000000033	1	attention	3	26
21.720000000000034	1	attention	3	26
21.730000000000036	1	attention	3	26
21.740000000000038	1	attention	3	26
21.75000000000004	1	attention	3	26
21.76000000000004	1	attention	3	26
21.770000000000042	1	attention	3	26
21.780000000000044	1	attention	3	26
21.790000000000045	1	attention	3	26
21.800000000000047	1	attention	3	26
21.81000000000005	1	attention	3	26
21.82000000000005	1	attention	3	26
21.83000000000005	1	attention	3	26
21.840000000000053	1	attention	3	26
21.850000000000055	1	attention	3	26
21.860000000000056	1	attention	3	26
21.870000000000058	1	attention	3	26
21.88000000000006	1	attention	3	26
21.89000000000006	1	attention	3	26
21.900000000000063	1	attention	3	26
21.910000000000064	1	attention	3	26
21.920000000000066	1	attention	3	26
21.930000000000067	1	attention	3	26
21.94000000000007	1	attention	3	26
21.95000000000007	1	attention	3	26
21.95	1	attention	3	26
21.96	1	to	3	27
21.980000000000004	1	to	3	27
21.990000000000006	1	to	3	27
22.000000000000007	1	to	3	27
22.01000000000001	1	to	3	27
22.02000000000001	1	to	3	27
22.030000000000012	1	to	3	27
22.040000000000013	1	to	3	27
22.050000000000015	1	to	3	27
22.060000000000016	1	to	3	27
22.070000000000018	1	to	3	27
22.07	1	to	3	27
22.07	1	the	3	28
22.090000000000003	1	the	3	28
22.100000000000005	1	the	3	28
22.110000000000007	1	the	3	28
22.120000000000008	1	the	3	28
22.13000000000001	1	the	3	28
22.14000000000001	1	the	3	28
22.150000000000013	1	the	3	28
22.160000000000014	1	the	3	28
22.170000000000016	1	the	3	28
22.180000000000017	1	the	3	28
22.18	1	the	3	28
22.19	1	dog	3	29
22.210000000000004	1	dog	3	29
22.220000000000006	1	dog	3	29
22.230000000000008	1	dog	3	29
22.24000000000001	1	dog	3	29
22.25000000000001	1	dog	3	29
22.260000000000012	1	dog	3	29
22.270000000000014	1	dog	3	29
22.280000000000015	1	dog	3	29
22.290000000000017	1	dog	3	29
22.30000000000002	1	dog	3	29
22.31000000000002	1	dog	3	29
22.32000000000002	1	dog	3	29
22.330000000000023	1	dog	3	29
22.340000000000025	1	dog	3	29
22.350000000000026	1	dog	3	29
22.360000000000028	1	dog	3	29
22.37000000000003	1	dog	3	29
22.38000000000003	1	dog	3	29
22.390000000000033	1	dog	3	29
22.400000000000034	1	dog	3	29
22.410000000000036	1	dog	3	29
22.420000000000037	1	dog	3	29
22.43000000000004	1	dog	3	29
22.44000000000004	1	dog	3	29
22.450000000000042	1	dog	3	29
22.460000000000043	1	dog	3	29
22.470000000000045	1	dog	3	29
22.480000000000047	1	dog	3	29
22.490000000000048	1	dog	3	29
22.50000000000005	1	dog	3	29
22.51000000000005	1	dog	3	29
22.520000000000053	1	dog	3	29
22.52	1	dog	3	29
22.53	1	even	4	30
22.550000000000004	1	even	4	30
22.560000000000006	1	even	4	30
22.570000000000007	1	even	4	30
22.58000000000001	1	even	4	30
22.59000000000001	1	even	4	30
22.600000000000012	1	even	4	30
22.610000000000014	1	even	4	30
22.620000000000015	1	even	4	30
22.630000000000017	1	even	4	30
22.64000000000002	1	even	4	30
22.65000000000002	1	even	4	30
22.66000000000002	1	even	4	30
22.670000000000023	1	even	4	30
22.680000000000025	1	even	4	30
22.690000000000026	1	even	4	30
22.700000000000028	1	even	4	30
22.71000000000003	1	even	4	30
22.72000000000003	1	even	4	30
22.730000000000032	1	even	4	30
22.740000000000034	1	even	4	30
22.750000000000036	1	even	4	30
22.760000000000037	1	even	4	30
22.76	1	even	4	30
22.76	1	though	4	31
22.780000000000005	1	though	4	31
22.790000000000006	1	though	4	31
22.800000000000008	1	though	4	31
22.81000000000001	1	though	4	31
22.82000000000001	1	though	4	31
22.830000000000013	1	though	4	31
22.840000000000014	1	though	4	31
22.850000000000016	1	though	4	31
22.860000000000017	1	though	4	31
22.87000000000002	1	though	4	31
22.88000000000002	1	though	4	31
22.890000000000022	1	though	4	31
22.900000000000023	1	though	4	31
22.910000000000025	1	though	4	31
22.920000000000027	1	though	4	31
22.930000000000028	1	though	4	31
22.94000000000003	1	though	4	31
22.94	1	though	4	31
22.94	1	this	4	32
22.960000000000004	1	this	4	32
22.970000000000006	1	this	4	32
22.980000000000008	1	this	4	32
22.99000000000001	1	this	4	32
23.00000000000001	1	this	4	32
23.010000000000012	1	this	4	32
23.020000000000014	1	this	4	32
23.030000000000015	1	this	4	32
23.040000000000017	1	this	4	32
23.05000000000002	1	this	4	32
23.06000000000002	1	this	4	32
23.07000000000002	1	this	4	32
23.080000000000023	1	this	4	32
23.090000000000025	1	this	4	32
23.100000000000026	1	this	4	32
23.110000000000028	1	this	4	32
23.12000000000003	1	this	4	32
23.13000000000003	1	this	4	32
23.140000000000033	1	this	4	32
23.150000000000034	1	this	4	32
23.160000000000036	1	this	4	32
23.16	1	this	4	32
23.17	1	harder	4	33
23.190000000000005	1	harder	4	33
23.200000000000006	1	harder	4	33
23.210000000000008	1	harder	4	33
23.22000000000001	1	harder	4	33
23.23000000000001	1	harder	4	33
23.240000000000013	1	harder	4	33
23.250000000000014	1	harder	4	33
23.260000000000016	1	harder	4	33
23.270000000000017	1	harder	4	33
23.28000000000002	1	harder	4	33
23.29000000000002	1	harder	4	33
23.300000000000022	1	harder	4	33
23.310000000000024	1	harder	4	33
23.320000000000025	1	harder	4	33
23.330000000000027	1	harder	4	33
23.34000000000003	1	harder	4	33
23.35000000000003	1	harder	4	33
23.36000000000003	1	harder	4	33
23.370000000000033	1	harder	4	33
23.380000000000035	1	harder	4	33
23.390000000000036	1	harder	4	33
23.400000000000038	1	harder	4	33
23.41000000000004	1	harder	4	33
23.42000000000004	1	harder	4	33
23.430000000000042	1	harder	4	33
23.440000000000044	1	harder	4	33
23.450000000000045	1	harder	4	33
23.460000000000047	1	harder	4	33
23.47000000000005	1	harder	4	33
23.48000000000005	1	harder	4	33
23.49000000000005	1	harder	4	33
23.500000000000053	1	harder	4	33
23.510000000000055	1	harder	4	33
23.520000000000056	1	harder	4	33
23.530000000000058	1	harder	4	33
23.54000000000006	1	harder	4	33
23.54	1	harder	4	33
23.55	1	for	4	34
23.570000000000004	1	for	4	34
23.580000000000005	1	for	4	34
23.590000000000007	1	for	4	34
23.60000000000001	1	for	4	34
23.61000000000001	1	for	4	34
23.62000000000001	1	for	4	34
23.630000000000013	1	for	4	34
23.640000000000015	1	for	4	34
23.650000000000016	1	for	4	34
23.660000000000018	1	for	4	34
23.67000000000002	1	for	4	34
23.68000000000002	1	for	4	34
23.690000000000023	1	for	4	34
